id_matricula,id_turma,id_aluno,data_matricula,situacao,data_situacao
15221,1,1522,2021-06-14,Evadido,2021-10-22
15223,3,1522,2020-05-25,Finalizado,2020-09-28
15231,1,1523,2021-06-14,Finalizado,2021-11-01
15241,1,1524,2021-06-14,Finalizado,2021-11-01
15242,2,1524,2021-03-08,Finalizado,2021-06-21
15254,4,1525,2021-03-01,Finalizado,2021-06-21
15265,5,1526,2020-06-08,Finalizado,2020-10-12
15263,3,1526,2020-05-25,Finalizado,2020-09-28
15284,4,1528,2021-03-01,Finalizado,2021-06-21
15294,4,1529,2021-03-01,Finalizado,2021-06-21
15301,1,1530,2021-06-14,Evadido,2021-08-20
15304,4,1530,2021-03-01,Finalizado,2021-06-21
15313,3,1531,2020-05-25,Evadido,2020-09-15
15325,5,1532,2020-06-08,Finalizado,2020-10-12
15322,2,1532,2021-03-08,Finalizado,2021-06-21
15331,1,1533,2021-06-14,Trancado,2021-08-22
15342,2,1534,2021-03-08,Finalizado,2021-06-21
15351,1,1535,2021-06-14,Evadido,2021-06-24
15364,4,1536,2021-03-01,Evadido,2021-05-09
15381,1,1538,2021-06-14,Cancelado,2021-09-03
15382,2,1538,2021-03-08,Evadido,2021-03-20
15393,3,1539,2020-05-25,Finalizado,2020-09-28
15414,4,1541,2021-03-01,Finalizado,2021-06-21
15424,4,1542,2021-03-01,Evadido,2021-04-05
15421,1,1542,2021-06-14,Evadido,2021-08-23
15433,3,1543,2020-05-25,Evadido,2020-07-23
15441,1,1544,2021-06-14,Finalizado,2021-11-01
15453,3,1545,2020-05-25,Evadido,2020-09-25
15455,5,1545,2020-06-08,Evadido,2020-08-08
15463,3,1546,2020-05-25,Finalizado,2020-09-28
15475,5,1547,2020-06-08,Evadido,2020-08-07
15471,1,1547,2021-06-14,Finalizado,2021-11-01
15484,4,1548,2021-03-01,Finalizado,2021-06-21
15492,2,1549,2021-03-08,Finalizado,2021-06-21
15513,3,1551,2020-05-25,Finalizado,2020-09-28
15515,5,1551,2020-06-08,Finalizado,2020-10-12
15521,1,1552,2021-06-14,Trancado,2021-10-09
15534,4,1553,2021-03-01,Finalizado,2021-06-21
15545,5,1554,2020-06-08,Evadido,2020-10-06
15554,4,1555,2021-03-01,Finalizado,2021-06-21
15552,2,1555,2021-03-08,Finalizado,2021-06-21
15564,4,1556,2021-03-01,Finalizado,2021-06-21
15572,2,1557,2021-03-08,Finalizado,2021-06-21
15573,3,1557,2020-05-25,Finalizado,2020-09-28
15585,5,1558,2020-06-08,Evadido,2020-09-19
15584,4,1558,2021-03-01,Finalizado,2021-06-21
15594,4,1559,2021-03-01,Finalizado,2021-06-21
15603,3,1560,2020-05-25,Finalizado,2020-09-28
15604,4,1560,2021-03-01,Evadido,2021-05-24
15614,4,1561,2021-03-01,Finalizado,2021-06-21
15611,1,1561,2021-06-14,Finalizado,2021-11-01
15622,2,1562,2021-03-08,Evadido,2021-03-20
15621,1,1562,2021-06-14,Finalizado,2021-11-01
15632,2,1563,2021-03-08,Finalizado,2021-06-21
15634,4,1563,2021-03-01,Finalizado,2021-06-21
15645,5,1564,2020-06-08,Finalizado,2020-10-12
15642,2,1564,2021-03-08,Evadido,2021-04-26
15655,5,1565,2020-06-08,Finalizado,2020-10-12
15671,1,1567,2021-06-14,Cancelado,2021-11-01
15694,4,1569,2021-03-01,Finalizado,2021-06-21
15693,3,1569,2020-05-25,Finalizado,2020-09-28
15701,1,1570,2021-06-14,Finalizado,2021-11-01
15712,2,1571,2021-03-08,Trancado,2021-05-09
15713,3,1571,2020-05-25,Evadido,2020-05-25
15723,3,1572,2020-05-25,Finalizado,2020-09-28
15732,2,1573,2021-03-08,Finalizado,2021-06-21
15731,1,1573,2021-06-14,Finalizado,2021-11-01
15742,2,1574,2021-03-08,Finalizado,2021-06-21
15771,1,1577,2021-06-14,Trancado,2021-10-17
15783,3,1578,2020-05-25,Finalizado,2020-09-28
15785,5,1578,2020-06-08,Finalizado,2020-10-12
15793,3,1579,2020-05-25,Finalizado,2020-09-28
15791,1,1579,2021-06-14,Finalizado,2021-11-01
15805,5,1580,2020-06-08,Evadido,2020-07-18
15802,2,1580,2021-03-08,Trancado,2021-04-30
15811,1,1581,2021-06-14,Evadido,2021-09-10
15834,4,1583,2021-03-01,Finalizado,2021-06-21
15833,3,1583,2020-05-25,Finalizado,2020-09-28
15844,4,1584,2021-03-01,Finalizado,2021-06-21
15855,5,1585,2020-06-08,Trancado,2020-09-13
15864,4,1586,2021-03-01,Finalizado,2021-06-21
15873,3,1587,2020-05-25,Evadido,2020-08-05
15875,5,1587,2020-06-08,Cancelado,2020-09-25
15884,4,1588,2021-03-01,Finalizado,2021-06-21
15882,2,1588,2021-03-08,Finalizado,2021-06-21
15893,3,1589,2020-05-25,Finalizado,2020-09-28
15902,2,1590,2021-03-08,Trancado,2021-05-07
15915,5,1591,2020-06-08,Finalizado,2020-10-12
15922,2,1592,2021-03-08,Finalizado,2021-06-21
15945,5,1594,2020-06-08,Finalizado,2020-10-12
15953,3,1595,2020-05-25,Evadido,2020-05-30
15965,5,1596,2020-06-08,Finalizado,2020-10-12
15963,3,1596,2020-05-25,Evadido,2020-06-10
15972,2,1597,2021-03-08,Evadido,2021-04-04
15985,5,1598,2020-06-08,Evadido,2020-07-26
15993,3,1599,2020-05-25,Evadido,2020-09-04
15991,1,1599,2021-06-14,Finalizado,2021-11-01
16004,4,1600,2021-03-01,Finalizado,2021-06-21
16001,1,1600,2021-06-14,Finalizado,2021-11-01
16014,4,1601,2021-03-01,Evadido,2021-05-28
16012,2,1601,2021-03-08,Evadido,2021-05-17
16025,5,1602,2020-06-08,Evadido,2020-06-28
16035,5,1603,2020-06-08,Evadido,2020-06-23
16031,1,1603,2021-06-14,Finalizado,2021-11-01
16045,5,1604,2020-06-08,Trancado,2020-08-10
16055,5,1605,2020-06-08,Finalizado,2020-10-12
16064,4,1606,2021-03-01,Finalizado,2021-06-21
16071,1,1607,2021-06-14,Finalizado,2021-11-01
16084,4,1608,2021-03-01,Evadido,2021-03-20
16095,5,1609,2020-06-08,Cancelado,2020-09-30
16094,4,1609,2021-03-01,Finalizado,2021-06-21
16101,1,1610,2021-06-14,Finalizado,2021-11-01
16111,1,1611,2021-06-14,Finalizado,2021-11-01
16114,4,1611,2021-03-01,Evadido,2021-04-01
16121,1,1612,2021-06-14,Evadido,2021-10-31
16134,4,1613,2021-03-01,Finalizado,2021-06-21
16144,4,1614,2021-03-01,Finalizado,2021-06-21
16145,5,1614,2020-06-08,Cancelado,2020-07-02
16152,2,1615,2021-03-08,Finalizado,2021-06-21
16151,1,1615,2021-06-14,Finalizado,2021-11-01
16165,5,1616,2020-06-08,Finalizado,2020-10-12
16173,3,1617,2020-05-25,Finalizado,2020-09-28
16181,1,1618,2021-06-14,Finalizado,2021-11-01
16191,1,1619,2021-06-14,Finalizado,2021-11-01
16202,2,1620,2021-03-08,Finalizado,2021-06-21
16224,4,1622,2021-03-01,Finalizado,2021-06-21
16232,2,1623,2021-03-08,Finalizado,2021-06-21
16244,4,1624,2021-03-01,Trancado,2021-06-04
16243,3,1624,2020-05-25,Finalizado,2020-09-28
16253,3,1625,2020-05-25,Finalizado,2020-09-28
16255,5,1625,2020-06-08,Finalizado,2020-10-12
16261,1,1626,2021-06-14,Finalizado,2021-11-01
16265,5,1626,2020-06-08,Finalizado,2020-10-12
16275,5,1627,2020-06-08,Finalizado,2020-10-12
16271,1,1627,2021-06-14,Evadido,2021-10-24
16283,3,1628,2020-05-25,Evadido,2020-09-08
16294,4,1629,2021-03-01,Finalizado,2021-06-21
16292,2,1629,2021-03-08,Finalizado,2021-06-21
16304,4,1630,2021-03-01,Trancado,2021-05-27
16312,2,1631,2021-03-08,Evadido,2021-03-17
16315,5,1631,2020-06-08,Finalizado,2020-10-12
16321,1,1632,2021-06-14,Evadido,2021-10-25
16323,3,1632,2020-05-25,Finalizado,2020-09-28
16331,1,1633,2021-06-14,Finalizado,2021-11-01
16333,3,1633,2020-05-25,Finalizado,2020-09-28
16342,2,1634,2021-03-08,Finalizado,2021-06-21
16341,1,1634,2021-06-14,Evadido,2021-10-04
16352,2,1635,2021-03-08,Finalizado,2021-06-21
16362,2,1636,2021-03-08,Evadido,2021-05-13
16371,1,1637,2021-06-14,Finalizado,2021-11-01
16375,5,1637,2020-06-08,Evadido,2020-08-23
16383,3,1638,2020-05-25,Finalizado,2020-09-28
16394,4,1639,2021-03-01,Evadido,2021-04-01
16401,1,1640,2021-06-14,Finalizado,2021-11-01
16415,5,1641,2020-06-08,Evadido,2020-10-12
16424,4,1642,2021-03-01,Finalizado,2021-06-21
16435,5,1643,2020-06-08,Finalizado,2020-10-12
16431,1,1643,2021-06-14,Finalizado,2021-11-01
16441,1,1644,2021-06-14,Evadido,2021-08-03
16442,2,1644,2021-03-08,Finalizado,2021-06-21
16451,1,1645,2021-06-14,Finalizado,2021-11-01
16463,3,1646,2020-05-25,Evadido,2020-09-04
16475,5,1647,2020-06-08,Finalizado,2020-10-12
16472,2,1647,2021-03-08,Finalizado,2021-06-21
16481,1,1648,2021-06-14,Finalizado,2021-11-01
16483,3,1648,2020-05-25,Cancelado,2020-06-25
16494,4,1649,2021-03-01,Evadido,2021-04-08
16491,1,1649,2021-06-14,Trancado,2021-09-05
16501,1,1650,2021-06-14,Cancelado,2021-10-16
16504,4,1650,2021-03-01,Evadido,2021-06-11
16511,1,1651,2021-06-14,Finalizado,2021-11-01
16524,4,1652,2021-03-01,Evadido,2021-04-23
16533,3,1653,2020-05-25,Finalizado,2020-09-28
16535,5,1653,2020-06-08,Finalizado,2020-10-12
16544,4,1654,2021-03-01,Finalizado,2021-06-21
16555,5,1655,2020-06-08,Finalizado,2020-10-12
16552,2,1655,2021-03-08,Evadido,2021-04-13
16564,4,1656,2021-03-01,Evadido,2021-04-28
16565,5,1656,2020-06-08,Finalizado,2020-10-12
16572,2,1657,2021-03-08,Evadido,2021-06-04
16571,1,1657,2021-06-14,Finalizado,2021-11-01
16595,5,1659,2020-06-08,Finalizado,2020-10-12
16605,5,1660,2020-06-08,Evadido,2020-07-27
16601,1,1660,2021-06-14,Finalizado,2021-11-01
16624,4,1662,2021-03-01,Evadido,2021-06-10
16631,1,1663,2021-06-14,Finalizado,2021-11-01
16634,4,1663,2021-03-01,Finalizado,2021-06-21
16644,4,1664,2021-03-01,Finalizado,2021-06-21
16645,5,1664,2020-06-08,Evadido,2020-07-20
16652,2,1665,2021-03-08,Finalizado,2021-06-21
16663,3,1666,2020-05-25,Evadido,2020-09-07
16684,4,1668,2021-03-01,Finalizado,2021-06-21
16682,2,1668,2021-03-08,Finalizado,2021-06-21
16695,5,1669,2020-06-08,Finalizado,2020-10-12
16694,4,1669,2021-03-01,Finalizado,2021-06-21
16704,4,1670,2021-03-01,Finalizado,2021-06-21
16701,1,1670,2021-06-14,Evadido,2021-08-22
16715,5,1671,2020-06-08,Finalizado,2020-10-12
16735,5,1673,2020-06-08,Trancado,2020-09-05
16731,1,1673,2021-06-14,Finalizado,2021-11-01
16745,5,1674,2020-06-08,Finalizado,2020-10-12
16741,1,1674,2021-06-14,Finalizado,2021-11-01
16752,2,1675,2021-03-08,Evadido,2021-04-04
16754,4,1675,2021-03-01,Evadido,2021-05-13
16765,5,1676,2020-06-08,Finalizado,2020-10-12
16771,1,1677,2021-06-14,Finalizado,2021-11-01
16774,4,1677,2021-03-01,Evadido,2021-04-27
16782,2,1678,2021-03-08,Evadido,2021-04-09
16784,4,1678,2021-03-01,Evadido,2021-04-17
16792,2,1679,2021-03-08,Trancado,2021-05-11
16791,1,1679,2021-06-14,Evadido,2021-09-29
16801,1,1680,2021-06-14,Cancelado,2021-06-20
16814,4,1681,2021-03-01,Finalizado,2021-06-21
16822,2,1682,2021-03-08,Evadido,2021-05-08
16823,3,1682,2020-05-25,Finalizado,2020-09-28
16835,5,1683,2020-06-08,Finalizado,2020-10-12
16842,2,1684,2021-03-08,Evadido,2021-04-07
16843,3,1684,2020-05-25,Finalizado,2020-09-28
16852,2,1685,2021-03-08,Cancelado,2021-06-19
16864,4,1686,2021-03-01,Finalizado,2021-06-21
16865,5,1686,2020-06-08,Finalizado,2020-10-12
16875,5,1687,2020-06-08,Finalizado,2020-10-12
16873,3,1687,2020-05-25,Cancelado,2020-06-14
16881,1,1688,2021-06-14,Evadido,2021-09-19
16882,2,1688,2021-03-08,Finalizado,2021-06-21
16892,2,1689,2021-03-08,Trancado,2021-05-21
16891,1,1689,2021-06-14,Finalizado,2021-11-01
16905,5,1690,2020-06-08,Finalizado,2020-10-12
16904,4,1690,2021-03-01,Evadido,2021-05-30
16913,3,1691,2020-05-25,Finalizado,2020-09-28
16912,2,1691,2021-03-08,Trancado,2021-05-23
16924,4,1692,2021-03-01,Finalizado,2021-06-21
16921,1,1692,2021-06-14,Finalizado,2021-11-01
16931,1,1693,2021-06-14,Finalizado,2021-11-01
16942,2,1694,2021-03-08,Evadido,2021-06-17
16955,5,1695,2020-06-08,Evadido,2020-08-06
16954,4,1695,2021-03-01,Finalizado,2021-06-21
16965,5,1696,2020-06-08,Evadido,2020-09-10
16963,3,1696,2020-05-25,Evadido,2020-07-02
16972,2,1697,2021-03-08,Finalizado,2021-06-21
16974,4,1697,2021-03-01,Finalizado,2021-06-21
16985,5,1698,2020-06-08,Trancado,2020-09-24
16995,5,1699,2020-06-08,Finalizado,2020-10-12
17005,5,1700,2020-06-08,Finalizado,2020-10-12
17015,5,1701,2020-06-08,Finalizado,2020-10-12
17014,4,1701,2021-03-01,Finalizado,2021-06-21
17032,2,1703,2021-03-08,Finalizado,2021-06-21
17045,5,1704,2020-06-08,Evadido,2020-09-12
17055,5,1705,2020-06-08,Evadido,2020-09-15
17051,1,1705,2021-06-14,Evadido,2021-10-25
17063,3,1706,2020-05-25,Finalizado,2020-09-28
17061,1,1706,2021-06-14,Finalizado,2021-11-01
17073,3,1707,2020-05-25,Trancado,2020-08-05
17082,2,1708,2021-03-08,Finalizado,2021-06-21
17105,5,1710,2020-06-08,Evadido,2020-08-09
17113,3,1711,2020-05-25,Evadido,2020-06-07
17114,4,1711,2021-03-01,Finalizado,2021-06-21
17135,5,1713,2020-06-08,Evadido,2020-06-12
17132,2,1713,2021-03-08,Finalizado,2021-06-21
17143,3,1714,2020-05-25,Evadido,2020-07-17
17141,1,1714,2021-06-14,Finalizado,2021-11-01
17155,5,1715,2020-06-08,Trancado,2020-08-05
17165,5,1716,2020-06-08,Finalizado,2020-10-12
17164,4,1716,2021-03-01,Trancado,2021-04-07
17175,5,1717,2020-06-08,Finalizado,2020-10-12
17174,4,1717,2021-03-01,Evadido,2021-03-06
17181,1,1718,2021-06-14,Finalizado,2021-11-01
17183,3,1718,2020-05-25,Finalizado,2020-09-28
17195,5,1719,2020-06-08,Evadido,2020-07-14
17192,2,1719,2021-03-08,Evadido,2021-06-15
17211,1,1721,2021-06-14,Finalizado,2021-11-01
17213,3,1721,2020-05-25,Finalizado,2020-09-28
17224,4,1722,2021-03-01,Finalizado,2021-06-21
17232,2,1723,2021-03-08,Evadido,2021-05-04
17234,4,1723,2021-03-01,Finalizado,2021-06-21
17242,2,1724,2021-03-08,Finalizado,2021-06-21
17252,2,1725,2021-03-08,Finalizado,2021-06-21
17265,5,1726,2020-06-08,Finalizado,2020-10-12
17263,3,1726,2020-05-25,Cancelado,2020-08-21
17271,1,1727,2021-06-14,Finalizado,2021-11-01
17282,2,1728,2021-03-08,Evadido,2021-06-12
17293,3,1729,2020-05-25,Evadido,2020-08-11
17314,4,1731,2021-03-01,Finalizado,2021-06-21
17312,2,1731,2021-03-08,Finalizado,2021-06-21
17322,2,1732,2021-03-08,Finalizado,2021-06-21
17325,5,1732,2020-06-08,Cancelado,2020-08-26
17333,3,1733,2020-05-25,Finalizado,2020-09-28
17335,5,1733,2020-06-08,Cancelado,2020-09-13
17345,5,1734,2020-06-08,Finalizado,2020-10-12
17342,2,1734,2021-03-08,Finalizado,2021-06-21
17351,1,1735,2021-06-14,Finalizado,2021-11-01
17363,3,1736,2020-05-25,Finalizado,2020-09-28
17364,4,1736,2021-03-01,Finalizado,2021-06-21
17372,2,1737,2021-03-08,Evadido,2021-05-18
17381,1,1738,2021-06-14,Finalizado,2021-11-01
17382,2,1738,2021-03-08,Finalizado,2021-06-21
17395,5,1739,2020-06-08,Evadido,2020-08-16
17393,3,1739,2020-05-25,Trancado,2020-06-24
17405,5,1740,2020-06-08,Finalizado,2020-10-12
17401,1,1740,2021-06-14,Trancado,2021-07-26
17415,5,1741,2020-06-08,Evadido,2020-07-14
17414,4,1741,2021-03-01,Finalizado,2021-06-21
17423,3,1742,2020-05-25,Finalizado,2020-09-28
17424,4,1742,2021-03-01,Finalizado,2021-06-21
17432,2,1743,2021-03-08,Evadido,2021-04-28
17444,4,1744,2021-03-01,Finalizado,2021-06-21
17441,1,1744,2021-06-14,Finalizado,2021-11-01
17454,4,1745,2021-03-01,Evadido,2021-05-02
17471,1,1747,2021-06-14,Evadido,2021-10-10
17481,1,1748,2021-06-14,Evadido,2021-09-27
17485,5,1748,2020-06-08,Finalizado,2020-10-12
17494,4,1749,2021-03-01,Evadido,2021-04-05
17491,1,1749,2021-06-14,Finalizado,2021-11-01
17514,4,1751,2021-03-01,Finalizado,2021-06-21
17512,2,1751,2021-03-08,Finalizado,2021-06-21
17525,5,1752,2020-06-08,Finalizado,2020-10-12
17523,3,1752,2020-05-25,Evadido,2020-09-24
17531,1,1753,2021-06-14,Evadido,2021-09-26
17532,2,1753,2021-03-08,Evadido,2021-04-29
17544,4,1754,2021-03-01,Finalizado,2021-06-21
17551,1,1755,2021-06-14,Evadido,2021-10-27
17555,5,1755,2020-06-08,Finalizado,2020-10-12
17594,4,1759,2021-03-01,Evadido,2021-05-01
17591,1,1759,2021-06-14,Trancado,2021-07-21
17605,5,1760,2020-06-08,Evadido,2020-09-06
17602,2,1760,2021-03-08,Finalizado,2021-06-21
17612,2,1761,2021-03-08,Finalizado,2021-06-21
17623,3,1762,2020-05-25,Evadido,2020-07-01
17632,2,1763,2021-03-08,Finalizado,2021-06-21
17643,3,1764,2020-05-25,Evadido,2020-06-27
17641,1,1764,2021-06-14,Evadido,2021-06-30
17651,1,1765,2021-06-14,Finalizado,2021-11-01
17652,2,1765,2021-03-08,Finalizado,2021-06-21
17661,1,1766,2021-06-14,Evadido,2021-09-03
17681,1,1768,2021-06-14,Evadido,2021-09-27
17691,1,1769,2021-06-14,Trancado,2021-08-17
17695,5,1769,2020-06-08,Finalizado,2020-10-12
17701,1,1770,2021-06-14,Finalizado,2021-11-01
17705,5,1770,2020-06-08,Trancado,2020-09-19
17712,2,1771,2021-03-08,Evadido,2021-05-08
17723,3,1772,2020-05-25,Finalizado,2020-09-28
17722,2,1772,2021-03-08,Finalizado,2021-06-21
17734,4,1773,2021-03-01,Finalizado,2021-06-21
17733,3,1773,2020-05-25,Finalizado,2020-09-28
17744,4,1774,2021-03-01,Finalizado,2021-06-21
17745,5,1774,2020-06-08,Finalizado,2020-10-12
17751,1,1775,2021-06-14,Trancado,2021-10-15
17753,3,1775,2020-05-25,Finalizado,2020-09-28
17765,5,1776,2020-06-08,Trancado,2020-06-30
17784,4,1778,2021-03-01,Finalizado,2021-06-21
17783,3,1778,2020-05-25,Finalizado,2020-09-28
17794,4,1779,2021-03-01,Finalizado,2021-06-21
17804,4,1780,2021-03-01,Finalizado,2021-06-21
17812,2,1781,2021-03-08,Evadido,2021-06-07
17822,2,1782,2021-03-08,Finalizado,2021-06-21
17821,1,1782,2021-06-14,Finalizado,2021-11-01
17834,4,1783,2021-03-01,Evadido,2021-04-26
17845,5,1784,2020-06-08,Evadido,2020-08-04
17855,5,1785,2020-06-08,Trancado,2020-10-03
17854,4,1785,2021-03-01,Evadido,2021-05-21
17862,2,1786,2021-03-08,Evadido,2021-06-02
17882,2,1788,2021-03-08,Finalizado,2021-06-21
17881,1,1788,2021-06-14,Finalizado,2021-11-01
17912,2,1791,2021-03-08,Finalizado,2021-06-21
17911,1,1791,2021-06-14,Evadido,2021-08-10
17921,1,1792,2021-06-14,Evadido,2021-10-26
17935,5,1793,2020-06-08,Finalizado,2020-10-12
17942,2,1794,2021-03-08,Trancado,2021-04-10
17952,2,1795,2021-03-08,Evadido,2021-03-12
17951,1,1795,2021-06-14,Finalizado,2021-11-01
17962,2,1796,2021-03-08,Trancado,2021-04-12
17973,3,1797,2020-05-25,Finalizado,2020-09-28
17975,5,1797,2020-06-08,Finalizado,2020-10-12
17984,4,1798,2021-03-01,Finalizado,2021-06-21
17981,1,1798,2021-06-14,Finalizado,2021-11-01
17993,3,1799,2020-05-25,Evadido,2020-06-21
18001,1,1800,2021-06-14,Finalizado,2021-11-01
18013,3,1801,2020-05-25,Finalizado,2020-09-28
18025,5,1802,2020-06-08,Cancelado,2020-07-31
18031,1,1803,2021-06-14,Evadido,2021-06-20
18033,3,1803,2020-05-25,Evadido,2020-06-11
18043,3,1804,2020-05-25,Evadido,2020-06-10
18055,5,1805,2020-06-08,Finalizado,2020-10-12
18061,1,1806,2021-06-14,Finalizado,2021-11-01
18072,2,1807,2021-03-08,Finalizado,2021-06-21
18082,2,1808,2021-03-08,Finalizado,2021-06-21
18093,3,1809,2020-05-25,Finalizado,2020-09-28
18105,5,1810,2020-06-08,Evadido,2020-09-06
18103,3,1810,2020-05-25,Trancado,2020-07-29
18115,5,1811,2020-06-08,Finalizado,2020-10-12
18121,1,1812,2021-06-14,Finalizado,2021-11-01
18134,4,1813,2021-03-01,Evadido,2021-03-28
18131,1,1813,2021-06-14,Finalizado,2021-11-01
18144,4,1814,2021-03-01,Evadido,2021-05-29
18154,4,1815,2021-03-01,Evadido,2021-03-14
18151,1,1815,2021-06-14,Evadido,2021-10-30
18164,4,1816,2021-03-01,Finalizado,2021-06-21
18165,5,1816,2020-06-08,Finalizado,2020-10-12
18171,1,1817,2021-06-14,Finalizado,2021-11-01
18172,2,1817,2021-03-08,Finalizado,2021-06-21
18185,5,1818,2020-06-08,Finalizado,2020-10-12
18184,4,1818,2021-03-01,Finalizado,2021-06-21
18194,4,1819,2021-03-01,Finalizado,2021-06-21
18191,1,1819,2021-06-14,Finalizado,2021-11-01
18213,3,1821,2020-05-25,Finalizado,2020-09-28
18221,1,1822,2021-06-14,Finalizado,2021-11-01
18222,2,1822,2021-03-08,Finalizado,2021-06-21
18231,1,1823,2021-06-14,Evadido,2021-09-17
18243,3,1824,2020-05-25,Finalizado,2020-09-28
18253,3,1825,2020-05-25,Finalizado,2020-09-28
18255,5,1825,2020-06-08,Finalizado,2020-10-12
18273,3,1827,2020-05-25,Finalizado,2020-09-28
18275,5,1827,2020-06-08,Finalizado,2020-10-12
18293,3,1829,2020-05-25,Evadido,2020-07-21
18302,2,1830,2021-03-08,Finalizado,2021-06-21
18303,3,1830,2020-05-25,Finalizado,2020-09-28
18314,4,1831,2021-03-01,Finalizado,2021-06-21
18315,5,1831,2020-06-08,Finalizado,2020-10-12
18325,5,1832,2020-06-08,Evadido,2020-07-31
18334,4,1833,2021-03-01,Finalizado,2021-06-21
18342,2,1834,2021-03-08,Finalizado,2021-06-21
18343,3,1834,2020-05-25,Evadido,2020-08-29
18351,1,1835,2021-06-14,Trancado,2021-09-13
18362,2,1836,2021-03-08,Finalizado,2021-06-21
18374,4,1837,2021-03-01,Finalizado,2021-06-21
18382,2,1838,2021-03-08,Evadido,2021-03-24
18383,3,1838,2020-05-25,Evadido,2020-06-18
18395,5,1839,2020-06-08,Finalizado,2020-10-12
18405,5,1840,2020-06-08,Evadido,2020-10-04
18403,3,1840,2020-05-25,Finalizado,2020-09-28
18413,3,1841,2020-05-25,Finalizado,2020-09-28
18422,2,1842,2021-03-08,Finalizado,2021-06-21
18434,4,1843,2021-03-01,Finalizado,2021-06-21
18443,3,1844,2020-05-25,Finalizado,2020-09-28
18454,4,1845,2021-03-01,Evadido,2021-06-10
18451,1,1845,2021-06-14,Evadido,2021-10-22
18462,2,1846,2021-03-08,Finalizado,2021-06-21
18472,2,1847,2021-03-08,Finalizado,2021-06-21
18483,3,1848,2020-05-25,Finalizado,2020-09-28
18491,1,1849,2021-06-14,Trancado,2021-06-17
18505,5,1850,2020-06-08,Finalizado,2020-10-12
18504,4,1850,2021-03-01,Finalizado,2021-06-21
18513,3,1851,2020-05-25,Trancado,2020-06-02
18522,2,1852,2021-03-08,Finalizado,2021-06-21
18532,2,1853,2021-03-08,Evadido,2021-06-01
18531,1,1853,2021-06-14,Finalizado,2021-11-01
18542,2,1854,2021-03-08,Finalizado,2021-06-21
18544,4,1854,2021-03-01,Finalizado,2021-06-21
18552,2,1855,2021-03-08,Evadido,2021-04-10
18563,3,1856,2020-05-25,Evadido,2020-08-30
18562,2,1856,2021-03-08,Finalizado,2021-06-21
18583,3,1858,2020-05-25,Evadido,2020-07-09
18591,1,1859,2021-06-14,Evadido,2021-08-16
18595,5,1859,2020-06-08,Trancado,2020-07-16
18605,5,1860,2020-06-08,Evadido,2020-06-14
18611,1,1861,2021-06-14,Finalizado,2021-11-01
18612,2,1861,2021-03-08,Finalizado,2021-06-21
18621,1,1862,2021-06-14,Evadido,2021-06-19
18624,4,1862,2021-03-01,Finalizado,2021-06-21
18632,2,1863,2021-03-08,Finalizado,2021-06-21
18641,1,1864,2021-06-14,Finalizado,2021-11-01
18644,4,1864,2021-03-01,Finalizado,2021-06-21
18654,4,1865,2021-03-01,Finalizado,2021-06-21
18671,1,1867,2021-06-14,Finalizado,2021-11-01
18684,4,1868,2021-03-01,Evadido,2021-06-17
18694,4,1869,2021-03-01,Evadido,2021-05-07
18693,3,1869,2020-05-25,Evadido,2020-09-09
18704,4,1870,2021-03-01,Trancado,2021-05-18
18703,3,1870,2020-05-25,Finalizado,2020-09-28
18715,5,1871,2020-06-08,Finalizado,2020-10-12
18723,3,1872,2020-05-25,Finalizado,2020-09-28
18733,3,1873,2020-05-25,Evadido,2020-07-12
18743,3,1874,2020-05-25,Evadido,2020-07-28
18742,2,1874,2021-03-08,Finalizado,2021-06-21
18754,4,1875,2021-03-01,Cancelado,2021-05-13
18751,1,1875,2021-06-14,Finalizado,2021-11-01
18765,5,1876,2020-06-08,Finalizado,2020-10-12
18763,3,1876,2020-05-25,Evadido,2020-07-24
18771,1,1877,2021-06-14,Evadido,2021-10-26
18783,3,1878,2020-05-25,Finalizado,2020-09-28
18793,3,1879,2020-05-25,Finalizado,2020-09-28
18795,5,1879,2020-06-08,Finalizado,2020-10-12
18814,4,1881,2021-03-01,Finalizado,2021-06-21
18824,4,1882,2021-03-01,Evadido,2021-04-09
18833,3,1883,2020-05-25,Evadido,2020-06-04
18843,3,1884,2020-05-25,Finalizado,2020-09-28
18841,1,1884,2021-06-14,Evadido,2021-07-06
18855,5,1885,1990-06-08,Finalizado,2020-10-12
18851,1,1885,2021-06-14,Finalizado,2021-11-01
18861,1,1886,2021-06-14,Evadido,2021-10-26
18865,5,1886,2020-06-08,Finalizado,2020-10-12
18871,1,1887,2021-06-14,Finalizado,2021-11-01
18874,4,1887,2021-03-01,Evadido,2021-04-11
18881,1,1888,2021-06-14,Finalizado,2021-11-01
18881,1,1888,2021-06-14,Finalizado,2021-11-01
18881,1,1888,2021-06-14,Finalizado,2021-11-01
18881,1,1888,2021-06-14,Finalizado,2021-11-01
18881,1,1888,2021-06-14,Finalizado,2021-11-01
18881,1,1888,2021-06-14,Finalizado,2021-11-01
18883,3,1888,2020-05-25,Evadido,2020-07-14
18891,1,1889,2021-06-14,Finalizado,2021-11-01
18903,3,1890,2020-05-25,Finalizado,2020-09-28
18914,4,1891,2021-03-01,Evadido,2021-03-23
18924,4,1892,2021-03-01,Evadido,2021-04-09
18922,2,1892,2021-03-08,Finalizado,2021-06-21
