id_matricula,id_disciplina,data,nota
543,304,2020-05-28,4.76
543,304,2020-07-09,3.83
543,304,2020-08-20,5.77
543,305,2020-05-29,0.99
543,305,2020-07-10,2.2
543,305,2020-08-21,5.39
551,101,2021-06-21,8.91
551,101,2021-08-02,8.43
551,101,2021-09-13,
551,102,2021-06-15,8.55
551,102,2021-08-24,8.74
551,103,2021-06-16,8.59
551,103,2021-08-25,8.51
551,104,2021-06-17,8.9
551,104,2021-07-29,8.32
551,104,2021-09-09,
551,105,2021-06-18,8.51
551,105,2021-07-30,8.52
551,105,2021-09-10,
562,201,2021-03-15,8.42
562,201,2021-04-19,8.8
562,201,2021-05-24,8.49
562,202,2021-03-09,8.93
562,202,2021-04-13,8.13
562,202,2021-05-18,8.95
562,203,2021-03-10,8.54
562,203,2021-04-14,8.43
562,203,2021-05-19,8.36
562,204,2021-03-11,8.02
562,204,2021-04-29,8.93
562,205,2021-03-12,8.0
562,205,2021-04-30,8.6
562,206,2021-03-13,8.31
562,206,2021-05-01,8.18
572,201,2021-03-15,1.43
572,201,2021-04-19,
572,201,2021-05-24,
572,202,2021-03-09,2.8
572,202,2021-04-13,
572,202,2021-05-18,
572,203,2021-03-10,3.9
572,203,2021-04-14,
572,203,2021-05-19,
572,204,2021-03-11,3.61
572,204,2021-04-29,
572,205,2021-03-12,0.74
572,205,2021-04-30,
572,206,2021-03-13,3.08
572,206,2021-05-01,
574,401,2021-03-08,0.16
574,401,2021-04-12,2.71
574,401,2021-05-17,2.35
574,402,2021-03-02,0.09
574,402,2021-04-27,5.2
574,403,2021-03-03,5.1
574,403,2021-04-28,0.28
574,404,2021-03-04,2.28
574,404,2021-04-08,4.91
574,404,2021-05-13,5.46
574,405,2021-03-05,2.81
574,405,2021-04-09,5.22
574,405,2021-05-14,5.62
581,101,2021-06-21,8.05
581,101,2021-08-02,8.29
581,101,2021-09-13,8.01
581,102,2021-06-15,8.99
581,102,2021-08-24,8.5
581,103,2021-06-16,8.47
581,103,2021-08-25,8.99
581,104,2021-06-17,8.6
581,104,2021-07-29,8.69
581,104,2021-09-09,8.25
581,105,2021-06-18,8.23
581,105,2021-07-30,8.1
581,105,2021-09-10,8.96
582,201,2021-03-15,8.09
582,201,2021-04-19,8.86
582,201,2021-05-24,8.39
582,202,2021-03-09,8.84
582,202,2021-04-13,8.17
582,202,2021-05-18,8.24
582,203,2021-03-10,8.44
582,203,2021-04-14,8.3
582,203,2021-05-19,8.59
582,204,2021-03-11,8.33
582,204,2021-04-29,8.51
582,205,2021-03-12,8.78
582,205,2021-04-30,8.68
582,206,2021-03-13,8.26
582,206,2021-05-01,8.89
602,201,2021-03-15,8.38
602,201,2021-04-19,8.84
602,201,2021-05-24,
602,202,2021-03-09,8.85
602,202,2021-04-13,8.32
602,202,2021-05-18,
602,203,2021-03-10,8.86
602,203,2021-04-14,8.44
602,203,2021-05-19,
602,204,2021-03-11,8.49
602,204,2021-04-29,
602,205,2021-03-12,8.67
602,205,2021-04-30,
602,206,2021-03-13,8.74
602,206,2021-05-01,
621,101,2021-06-21,6.12
621,101,2021-08-02,
621,101,2021-09-13,
621,102,2021-06-15,7.21
621,102,2021-08-24,
621,103,2021-06-16,6.69
621,103,2021-08-25,
621,104,2021-06-17,6.98
621,104,2021-07-29,
621,104,2021-09-09,
621,105,2021-06-18,7.0
621,105,2021-07-30,
621,105,2021-09-10,
641,101,2021-06-21,6.42
641,101,2021-08-02,7.39
641,101,2021-09-13,6.21
641,102,2021-06-15,6.69
641,102,2021-08-24,7.72
641,103,2021-06-16,7.83
641,103,2021-08-25,6.82
641,104,2021-06-17,7.02
641,104,2021-07-29,7.29
641,104,2021-09-09,7.62
641,105,2021-06-18,6.06
641,105,2021-07-30,7.63
641,105,2021-09-10,6.85
644,401,2021-03-08,6.82
644,401,2021-04-12,7.6
644,401,2021-05-17,6.32
644,402,2021-03-02,6.0
644,402,2021-04-27,7.28
644,403,2021-03-03,7.99
644,403,2021-04-28,7.4
644,404,2021-03-04,7.53
644,404,2021-04-08,6.16
644,404,2021-05-13,7.39
644,405,2021-03-05,7.6
644,405,2021-04-09,7.27
644,405,2021-05-14,7.7
651,101,2021-06-21,0.12
651,101,2021-08-02,0.64
651,101,2021-09-13,3.36
651,102,2021-06-15,5.18
651,102,2021-08-24,5.53
651,103,2021-06-16,2.24
651,103,2021-08-25,0.89
651,104,2021-06-17,0.67
651,104,2021-07-29,1.69
651,104,2021-09-09,3.21
651,105,2021-06-18,4.51
651,105,2021-07-30,4.94
651,105,2021-09-10,0.81
662,201,2021-03-15,7.96
662,201,2021-04-19,7.43
662,201,2021-05-24,
662,202,2021-03-09,7.41
662,202,2021-04-13,6.36
662,202,2021-05-18,
662,203,2021-03-10,6.88
662,203,2021-04-14,6.85
662,203,2021-05-19,
662,204,2021-03-11,6.39
662,204,2021-04-29,6.44
662,205,2021-03-12,6.95
662,205,2021-04-30,6.04
662,206,2021-03-13,7.71
662,206,2021-05-01,6.48
675,501,2020-06-15,8.98
675,501,2020-07-27,8.76
675,501,2020-09-07,8.97
675,502,2020-06-09,8.41
675,502,2020-08-11,8.46
675,503,2020-06-10,8.76
675,503,2020-08-12,8.57
675,504,2020-06-11,8.07
675,504,2020-07-23,8.6
675,504,2020-09-03,8.67
675,505,2020-06-12,8.17
675,505,2020-07-24,8.16
675,505,2020-09-04,8.96
671,101,2021-06-21,8.66
671,101,2021-08-02,8.16
671,101,2021-09-13,8.54
671,102,2021-06-15,8.01
671,102,2021-08-24,8.58
671,103,2021-06-16,8.92
671,103,2021-08-25,8.99
671,104,2021-06-17,8.99
671,104,2021-07-29,8.6
671,104,2021-09-09,8.93
671,105,2021-06-18,8.72
671,105,2021-07-30,8.46
671,105,2021-09-10,8.03
685,501,2020-06-15,5.02
685,501,2020-07-27,2.68
685,501,2020-09-07,
685,502,2020-06-09,5.66
685,502,2020-08-11,2.74
685,503,2020-06-10,2.41
685,503,2020-08-12,4.96
685,504,2020-06-11,3.47
685,504,2020-07-23,1.87
685,504,2020-09-03,
685,505,2020-06-12,0.98
685,505,2020-07-24,0.36
685,505,2020-09-04,
692,201,2021-03-15,6.14
692,201,2021-04-19,6.34
692,201,2021-05-24,
692,202,2021-03-09,6.41
692,202,2021-04-13,6.56
692,202,2021-05-18,
692,203,2021-03-10,6.46
692,203,2021-04-14,7.29
692,203,2021-05-19,
692,204,2021-03-11,7.44
692,204,2021-04-29,6.59
692,205,2021-03-12,7.93
692,205,2021-04-30,7.56
692,206,2021-03-13,7.76
692,206,2021-05-01,7.09
693,301,2020-06-01,7.62
693,301,2020-07-13,6.13
693,301,2020-08-24,7.73
693,302,2020-05-26,6.67
693,302,2020-07-28,7.81
693,303,2020-05-27,6.99
693,303,2020-07-29,7.72
693,304,2020-05-28,7.94
693,304,2020-07-09,7.94
693,304,2020-08-20,6.32
693,305,2020-05-29,6.93
693,305,2020-07-10,7.2
693,305,2020-08-21,7.36
701,101,2021-06-21,8.21
701,101,2021-08-02,8.48
701,101,2021-09-13,
701,102,2021-06-15,8.51
701,102,2021-08-24,
701,103,2021-06-16,8.45
701,103,2021-08-25,
701,104,2021-06-17,8.55
701,104,2021-07-29,8.81
701,104,2021-09-09,
701,105,2021-06-18,8.01
701,105,2021-07-30,8.48
701,105,2021-09-10,
703,301,2020-06-01,8.12
703,301,2020-07-13,8.31
703,301,2020-08-24,8.11
703,302,2020-05-26,8.98
703,302,2020-07-28,8.3
703,303,2020-05-27,8.87
703,303,2020-07-29,8.97
703,304,2020-05-28,8.87
703,304,2020-07-09,8.23
703,304,2020-08-20,8.82
703,305,2020-05-29,8.92
703,305,2020-07-10,8.72
703,305,2020-08-21,8.18
712,201,2021-03-15,6.37
712,201,2021-04-19,6.98
712,201,2021-05-24,7.76
712,202,2021-03-09,6.45
712,202,2021-04-13,6.46
712,202,2021-05-18,7.7
712,203,2021-03-10,7.26
712,203,2021-04-14,7.41
712,203,2021-05-19,6.04
712,204,2021-03-11,7.93
712,204,2021-04-29,6.55
712,205,2021-03-12,7.03
712,205,2021-04-30,6.5
712,206,2021-03-13,7.24
712,206,2021-05-01,7.7
721,101,2021-06-21,8.41
721,101,2021-08-02,8.91
721,101,2021-09-13,8.72
721,102,2021-06-15,9.0
721,102,2021-08-24,8.01
721,103,2021-06-16,8.84
721,103,2021-08-25,8.43
721,104,2021-06-17,8.4
721,104,2021-07-29,8.14
721,104,2021-09-09,8.16
721,105,2021-06-18,8.78
721,105,2021-07-30,8.36
721,105,2021-09-10,8.93
722,201,2021-03-15,8.85
722,201,2021-04-19,8.53
722,201,2021-05-24,8.04
722,202,2021-03-09,8.02
722,202,2021-04-13,8.06
722,202,2021-05-18,8.39
722,203,2021-03-10,8.38
722,203,2021-04-14,8.61
722,203,2021-05-19,8.95
722,204,2021-03-11,8.09
722,204,2021-04-29,8.26
722,205,2021-03-12,8.65
722,205,2021-04-30,8.16
722,206,2021-03-13,8.84
722,206,2021-05-01,8.95
732,201,2021-03-15,8.81
732,201,2021-04-19,8.11
732,201,2021-05-24,8.43
732,202,2021-03-09,8.74
732,202,2021-04-13,8.73
732,202,2021-05-18,8.53
732,203,2021-03-10,8.0
732,203,2021-04-14,8.56
732,203,2021-05-19,8.2
732,204,2021-03-11,8.95
732,204,2021-04-29,8.6
732,205,2021-03-12,8.83
732,205,2021-04-30,8.54
732,206,2021-03-13,8.0
732,206,2021-05-01,8.92
745,501,2020-06-15,9.17
745,501,2020-07-27,9.15
745,501,2020-09-07,9.25
745,502,2020-06-09,9.25
745,502,2020-08-11,9.49
745,503,2020-06-10,9.74
745,503,2020-08-12,9.06
745,504,2020-06-11,9.8
745,504,2020-07-23,9.47
745,504,2020-09-03,9.05
745,505,2020-06-12,9.49
745,505,2020-07-24,9.98
745,505,2020-09-04,9.88
743,301,2020-06-01,9.32
743,301,2020-07-13,9.08
743,301,2020-08-24,9.47
743,302,2020-05-26,9.82
743,302,2020-07-28,9.44
743,303,2020-05-27,9.18
743,303,2020-07-29,9.63
743,304,2020-05-28,9.14
743,304,2020-07-09,9.08
743,304,2020-08-20,9.24
743,305,2020-05-29,9.69
743,305,2020-07-10,9.61
743,305,2020-08-21,9.31
752,201,2021-03-15,8.72
752,201,2021-04-19,
752,201,2021-05-24,
752,202,2021-03-09,8.76
752,202,2021-04-13,
752,202,2021-05-18,
752,203,2021-03-10,8.83
752,203,2021-04-14,
752,203,2021-05-19,
752,204,2021-03-11,8.67
752,204,2021-04-29,
752,205,2021-03-12,8.61
752,205,2021-04-30,
752,206,2021-03-13,8.49
752,206,2021-05-01,
763,301,2020-06-01,9.42
763,301,2020-07-13,9.07
763,301,2020-08-24,9.17
763,302,2020-05-26,9.02
763,302,2020-07-28,9.19
763,303,2020-05-27,9.95
763,303,2020-07-29,9.79
763,304,2020-05-28,9.85
763,304,2020-07-09,9.86
763,304,2020-08-20,9.64
763,305,2020-05-29,9.57
763,305,2020-07-10,9.25
763,305,2020-08-21,9.74
773,301,2020-06-01,6.08
773,301,2020-07-13,7.34
773,301,2020-08-24,6.47
773,302,2020-05-26,6.53
773,302,2020-07-28,7.53
773,303,2020-05-27,7.11
773,303,2020-07-29,6.11
773,304,2020-05-28,6.05
773,304,2020-07-09,7.2
773,304,2020-08-20,6.31
773,305,2020-05-29,7.37
773,305,2020-07-10,7.5
773,305,2020-08-21,6.61
771,101,2021-06-21,6.05
771,101,2021-08-02,
771,101,2021-09-13,
771,102,2021-06-15,6.04
771,102,2021-08-24,
771,103,2021-06-16,6.26
771,103,2021-08-25,
771,104,2021-06-17,6.06
771,104,2021-07-29,
771,104,2021-09-09,
771,105,2021-06-18,7.02
771,105,2021-07-30,
771,105,2021-09-10,
792,201,2021-03-15,6.86
792,201,2021-04-19,6.38
792,201,2021-05-24,6.06
792,202,2021-03-09,7.54
792,202,2021-04-13,7.96
792,202,2021-05-18,6.58
792,203,2021-03-10,7.74
792,203,2021-04-14,7.09
792,203,2021-05-19,7.5
792,204,2021-03-11,7.97
792,204,2021-04-29,6.54
792,205,2021-03-12,6.5
792,205,2021-04-30,6.44
792,206,2021-03-13,6.22
792,206,2021-05-01,7.94
793,301,2020-06-01,7.63
793,301,2020-07-13,7.9
793,301,2020-08-24,6.57
793,302,2020-05-26,7.79
793,302,2020-07-28,7.73
793,303,2020-05-27,6.41
793,303,2020-07-29,7.6
793,304,2020-05-28,7.09
793,304,2020-07-09,7.69
793,304,2020-08-20,7.17
793,305,2020-05-29,7.28
793,305,2020-07-10,6.37
793,305,2020-08-21,6.62
803,301,2020-06-01,6.0
803,301,2020-07-13,6.85
803,301,2020-08-24,
803,302,2020-05-26,7.85
803,302,2020-07-28,
803,303,2020-05-27,7.6
803,303,2020-07-29,
803,304,2020-05-28,7.67
803,304,2020-07-09,6.45
803,304,2020-08-20,
803,305,2020-05-29,7.92
803,305,2020-07-10,6.63
803,305,2020-08-21,
802,201,2021-03-15,7.8
802,201,2021-04-19,6.26
802,201,2021-05-24,8.0
802,202,2021-03-09,6.36
802,202,2021-04-13,7.71
802,202,2021-05-18,7.32
802,203,2021-03-10,7.62
802,203,2021-04-14,6.98
802,203,2021-05-19,6.64
802,204,2021-03-11,6.69
802,204,2021-04-29,7.04
802,205,2021-03-12,7.1
802,205,2021-04-30,6.07
802,206,2021-03-13,6.24
802,206,2021-05-01,6.93
814,401,2021-03-08,6.43
814,401,2021-04-12,7.88
814,401,2021-05-17,
814,402,2021-03-02,6.08
814,402,2021-04-27,6.62
814,403,2021-03-03,6.19
814,403,2021-04-28,7.91
814,404,2021-03-04,7.08
814,404,2021-04-08,6.85
814,404,2021-05-13,
814,405,2021-03-05,7.5
814,405,2021-04-09,7.08
814,405,2021-05-14,
823,301,2020-06-01,7.57
823,301,2020-07-13,7.29
823,301,2020-08-24,6.63
823,302,2020-05-26,7.33
823,302,2020-07-28,7.96
823,303,2020-05-27,7.65
823,303,2020-07-29,7.38
823,304,2020-05-28,6.25
823,304,2020-07-09,6.17
823,304,2020-08-20,6.46
823,305,2020-05-29,6.6
823,305,2020-07-10,7.44
823,305,2020-08-21,7.26
821,101,2021-06-21,6.81
821,101,2021-08-02,6.72
821,101,2021-09-13,6.09
821,102,2021-06-15,6.85
821,102,2021-08-24,6.28
821,103,2021-06-16,6.79
821,103,2021-08-25,7.19
821,104,2021-06-17,6.72
821,104,2021-07-29,6.32
821,104,2021-09-09,6.58
821,105,2021-06-18,6.57
821,105,2021-07-30,6.46
821,105,2021-09-10,6.67
833,301,2020-06-01,7.23
833,301,2020-07-13,
833,301,2020-08-24,
833,302,2020-05-26,6.63
833,302,2020-07-28,
833,303,2020-05-27,6.12
833,303,2020-07-29,
833,304,2020-05-28,8.0
833,304,2020-07-09,
833,304,2020-08-20,
833,305,2020-05-29,6.39
833,305,2020-07-10,
833,305,2020-08-21,
841,101,2021-06-21,8.64
841,101,2021-08-02,8.22
841,101,2021-09-13,8.85
841,102,2021-06-15,8.82
841,102,2021-08-24,8.41
841,103,2021-06-16,8.59
841,103,2021-08-25,8.14
841,104,2021-06-17,8.63
841,104,2021-07-29,8.11
841,104,2021-09-09,8.79
841,105,2021-06-18,8.67
841,105,2021-07-30,8.63
841,105,2021-09-10,8.33
852,201,2021-03-15,6.44
852,201,2021-04-19,6.49
852,201,2021-05-24,
852,202,2021-03-09,6.93
852,202,2021-04-13,7.55
852,202,2021-05-18,
852,203,2021-03-10,7.48
852,203,2021-04-14,6.63
852,203,2021-05-19,
852,204,2021-03-11,6.85
852,204,2021-04-29,7.64
852,205,2021-03-12,7.14
852,205,2021-04-30,7.11
852,206,2021-03-13,7.78
852,206,2021-05-01,7.22
863,301,2020-06-01,8.17
863,301,2020-07-13,8.49
863,301,2020-08-24,8.86
863,302,2020-05-26,8.56
863,302,2020-07-28,8.49
863,303,2020-05-27,8.96
863,303,2020-07-29,8.16
863,304,2020-05-28,8.13
863,304,2020-07-09,8.54
863,304,2020-08-20,8.78
863,305,2020-05-29,8.3
863,305,2020-07-10,8.29
863,305,2020-08-21,8.17
865,501,2020-06-15,8.18
865,501,2020-07-27,8.06
865,501,2020-09-07,8.33
865,502,2020-06-09,8.99
865,502,2020-08-11,8.2
865,503,2020-06-10,8.81
865,503,2020-08-12,8.27
865,504,2020-06-11,8.21
865,504,2020-07-23,8.27
865,504,2020-09-03,8.65
865,505,2020-06-12,8.53
865,505,2020-07-24,8.4
865,505,2020-09-04,8.55
883,301,2020-06-01,8.2
883,301,2020-07-13,8.25
883,301,2020-08-24,8.34
883,302,2020-05-26,8.59
883,302,2020-07-28,8.17
883,303,2020-05-27,8.63
883,303,2020-07-29,8.11
883,304,2020-05-28,8.9
883,304,2020-07-09,8.72
883,304,2020-08-20,8.37
883,305,2020-05-29,8.97
883,305,2020-07-10,8.28
883,305,2020-08-21,8.15
895,501,2020-06-15,8.91
895,501,2020-07-27,
895,501,2020-09-07,
895,502,2020-06-09,8.85
895,502,2020-08-11,
895,503,2020-06-10,8.25
895,503,2020-08-12,
895,504,2020-06-11,8.71
895,504,2020-07-23,8.49
895,504,2020-09-03,
895,505,2020-06-12,8.19
895,505,2020-07-24,
895,505,2020-09-04,
902,201,2021-03-15,6.22
902,201,2021-04-19,6.38
902,201,2021-05-24,7.2
902,202,2021-03-09,6.28
902,202,2021-04-13,7.92
902,202,2021-05-18,6.14
902,203,2021-03-10,6.46
902,203,2021-04-14,7.51
902,203,2021-05-19,7.5
902,204,2021-03-11,7.06
902,204,2021-04-29,6.03
902,205,2021-03-12,6.26
902,205,2021-04-30,7.79
902,206,2021-03-13,7.99
902,206,2021-05-01,7.85
903,301,2020-06-01,7.4
903,301,2020-07-13,7.92
903,301,2020-08-24,6.29
903,302,2020-05-26,7.88
903,302,2020-07-28,7.72
903,303,2020-05-27,6.61
903,303,2020-07-29,6.4
903,304,2020-05-28,7.99
903,304,2020-07-09,6.83
903,304,2020-08-20,7.36
903,305,2020-05-29,6.68
903,305,2020-07-10,6.8
903,305,2020-08-21,6.66
912,201,2021-03-15,8.9
912,201,2021-04-19,8.51
912,201,2021-05-24,
912,202,2021-03-09,8.44
912,202,2021-04-13,8.08
912,202,2021-05-18,
912,203,2021-03-10,8.91
912,203,2021-04-14,8.89
912,203,2021-05-19,
912,204,2021-03-11,8.74
912,204,2021-04-29,
912,205,2021-03-12,8.12
912,205,2021-04-30,
912,206,2021-03-13,8.48
912,206,2021-05-01,
922,201,2021-03-15,7.71
922,201,2021-04-19,6.41
922,201,2021-05-24,7.87
922,202,2021-03-09,6.36
922,202,2021-04-13,6.97
922,202,2021-05-18,6.87
922,203,2021-03-10,6.64
922,203,2021-04-14,7.91
922,203,2021-05-19,6.11
922,204,2021-03-11,6.39
922,204,2021-04-29,7.76
922,205,2021-03-12,7.93
922,205,2021-04-30,6.12
922,206,2021-03-13,6.02
922,206,2021-05-01,7.05
932,201,2021-03-15,7.05
932,201,2021-04-19,7.81
932,201,2021-05-24,6.73
932,202,2021-03-09,6.73
932,202,2021-04-13,7.23
932,202,2021-05-18,7.86
932,203,2021-03-10,6.96
932,203,2021-04-14,7.88
932,203,2021-05-19,6.39
932,204,2021-03-11,7.46
932,204,2021-04-29,6.71
932,205,2021-03-12,7.69
932,205,2021-04-30,6.71
932,206,2021-03-13,7.0
932,206,2021-05-01,7.22
934,401,2021-03-08,6.48
934,401,2021-04-12,7.57
934,401,2021-05-17,6.49
934,402,2021-03-02,6.12
934,402,2021-04-27,7.71
934,403,2021-03-03,6.72
934,403,2021-04-28,6.77
934,404,2021-03-04,6.72
934,404,2021-04-08,6.15
934,404,2021-05-13,7.68
934,405,2021-03-05,7.07
934,405,2021-04-09,6.77
934,405,2021-05-14,6.18
954,401,2021-03-08,7.84
954,401,2021-04-12,6.31
954,401,2021-05-17,7.81
954,402,2021-03-02,6.58
954,402,2021-04-27,6.79
954,403,2021-03-03,7.77
954,403,2021-04-28,7.89
954,404,2021-03-04,7.19
954,404,2021-04-08,6.35
954,404,2021-05-13,6.02
954,405,2021-03-05,7.01
954,405,2021-04-09,6.58
954,405,2021-05-14,7.18
953,301,2020-06-01,6.01
953,301,2020-07-13,7.43
953,301,2020-08-24,
953,302,2020-05-26,7.61
953,302,2020-07-28,7.57
953,303,2020-05-27,6.41
953,303,2020-07-29,7.93
953,304,2020-05-28,7.3
953,304,2020-07-09,7.63
953,304,2020-08-20,
953,305,2020-05-29,7.75
953,305,2020-07-10,7.43
953,305,2020-08-21,
964,401,2021-03-08,6.36
964,401,2021-04-12,6.1
964,401,2021-05-17,7.58
964,402,2021-03-02,6.69
964,402,2021-04-27,7.61
964,403,2021-03-03,6.91
964,403,2021-04-28,7.14
964,404,2021-03-04,7.21
964,404,2021-04-08,6.52
964,404,2021-05-13,6.03
964,405,2021-03-05,6.01
964,405,2021-04-09,7.9
964,405,2021-05-14,7.87
961,101,2021-06-21,6.1
961,101,2021-08-02,7.45
961,101,2021-09-13,7.94
961,102,2021-06-15,6.06
961,102,2021-08-24,6.03
961,103,2021-06-16,7.66
961,103,2021-08-25,7.15
961,104,2021-06-17,6.15
961,104,2021-07-29,6.9
961,104,2021-09-09,7.13
961,105,2021-06-18,6.4
961,105,2021-07-30,6.56
961,105,2021-09-10,7.78
975,501,2020-06-15,8.94
975,501,2020-07-27,
975,501,2020-09-07,
975,502,2020-06-09,8.18
975,502,2020-08-11,
975,503,2020-06-10,8.76
975,503,2020-08-12,
975,504,2020-06-11,8.18
975,504,2020-07-23,
975,504,2020-09-03,
975,505,2020-06-12,8.25
975,505,2020-07-24,
975,505,2020-09-04,
971,101,2021-06-21,8.91
971,101,2021-08-02,8.48
971,101,2021-09-13,8.28
971,102,2021-06-15,8.79
971,102,2021-08-24,8.85
971,103,2021-06-16,8.03
971,103,2021-08-25,8.24
971,104,2021-06-17,8.12
971,104,2021-07-29,8.49
971,104,2021-09-09,8.13
971,105,2021-06-18,8.96
971,105,2021-07-30,8.95
971,105,2021-09-10,8.6
985,501,2020-06-15,6.94
985,501,2020-07-27,7.39
985,501,2020-09-07,6.43
985,502,2020-06-09,6.81
985,502,2020-08-11,7.96
985,503,2020-06-10,7.96
985,503,2020-08-12,7.22
985,504,2020-06-11,7.6
985,504,2020-07-23,7.91
985,504,2020-09-03,6.53
985,505,2020-06-12,7.95
985,505,2020-07-24,6.69
985,505,2020-09-04,7.77
981,101,2021-06-21,6.06
981,101,2021-08-02,7.72
981,101,2021-09-13,
981,102,2021-06-15,6.02
981,102,2021-08-24,
981,103,2021-06-16,7.09
981,103,2021-08-25,
981,104,2021-06-17,6.41
981,104,2021-07-29,7.01
981,104,2021-09-09,
981,105,2021-06-18,7.07
981,105,2021-07-30,7.89
981,105,2021-09-10,
994,401,2021-03-08,9.51
994,401,2021-04-12,9.24
994,401,2021-05-17,9.26
994,402,2021-03-02,9.83
994,402,2021-04-27,9.58
994,403,2021-03-03,9.63
994,403,2021-04-28,9.43
994,404,2021-03-04,9.07
994,404,2021-04-08,9.83
994,404,2021-05-13,9.59
994,405,2021-03-05,9.25
994,405,2021-04-09,9.65
994,405,2021-05-14,9.27
1001,101,2021-06-21,8.26
1001,101,2021-08-02,8.13
1001,101,2021-09-13,8.06
1001,102,2021-06-15,8.86
1001,102,2021-08-24,8.4
1001,103,2021-06-16,8.56
1001,103,2021-08-25,8.13
1001,104,2021-06-17,8.4
1001,104,2021-07-29,8.63
1001,104,2021-09-09,8.69
1001,105,2021-06-18,8.64
1001,105,2021-07-30,8.05
1001,105,2021-09-10,8.5
1002,201,2021-03-15,8.32
1002,201,2021-04-19,8.59
1002,201,2021-05-24,8.91
1002,202,2021-03-09,8.95
1002,202,2021-04-13,8.45
1002,202,2021-05-18,8.26
1002,203,2021-03-10,8.72
1002,203,2021-04-14,8.67
1002,203,2021-05-19,8.62
1002,204,2021-03-11,8.88
1002,204,2021-04-29,8.69
1002,205,2021-03-12,8.94
1002,205,2021-04-30,8.22
1002,206,2021-03-13,8.44
1002,206,2021-05-01,8.49
1015,501,2020-06-15,7.96
1015,501,2020-07-27,
1015,501,2020-09-07,
1015,502,2020-06-09,6.67
1015,502,2020-08-11,
1015,503,2020-06-10,6.11
1015,503,2020-08-12,
1015,504,2020-06-11,6.5
1015,504,2020-07-23,
1015,504,2020-09-03,
1015,505,2020-06-12,7.6
1015,505,2020-07-24,
1015,505,2020-09-04,
1022,201,2021-03-15,0.92
1022,201,2021-04-19,5.0
1022,201,2021-05-24,
1022,202,2021-03-09,2.54
1022,202,2021-04-13,3.0
1022,202,2021-05-18,
1022,203,2021-03-10,4.58
1022,203,2021-04-14,5.93
1022,203,2021-05-19,
1022,204,2021-03-11,4.6
1022,204,2021-04-29,
1022,205,2021-03-12,1.66
1022,205,2021-04-30,
1022,206,2021-03-13,1.03
1022,206,2021-05-01,
1052,201,2021-03-15,2.64
1052,201,2021-04-19,5.91
1052,201,2021-05-24,3.96
1052,202,2021-03-09,2.89
1052,202,2021-04-13,3.32
1052,202,2021-05-18,3.33
1052,203,2021-03-10,5.09
1052,203,2021-04-14,1.15
1052,203,2021-05-19,0.2
1052,204,2021-03-11,1.82
1052,204,2021-04-29,4.29
1052,205,2021-03-12,5.89
1052,205,2021-04-30,0.07
1052,206,2021-03-13,5.94
1052,206,2021-05-01,4.0
1062,201,2021-03-15,9.26
1062,201,2021-04-19,9.46
1062,201,2021-05-24,9.2
1062,202,2021-03-09,9.26
1062,202,2021-04-13,9.07
1062,202,2021-05-18,9.04
1062,203,2021-03-10,9.35
1062,203,2021-04-14,9.06
1062,203,2021-05-19,9.03
1062,204,2021-03-11,9.49
1062,204,2021-04-29,9.89
1062,205,2021-03-12,9.32
1062,205,2021-04-30,9.96
1062,206,2021-03-13,9.3
1062,206,2021-05-01,9.8
1065,501,2020-06-15,9.05
1065,501,2020-07-27,9.33
1065,501,2020-09-07,9.63
1065,502,2020-06-09,9.3
1065,502,2020-08-11,9.59
1065,503,2020-06-10,9.92
1065,503,2020-08-12,9.75
1065,504,2020-06-11,9.2
1065,504,2020-07-23,9.44
1065,504,2020-09-03,9.6
1065,505,2020-06-12,9.36
1065,505,2020-07-24,9.88
1065,505,2020-09-04,9.74
1072,201,2021-03-15,7.24
1072,201,2021-04-19,6.18
1072,201,2021-05-24,7.81
1072,202,2021-03-09,6.77
1072,202,2021-04-13,6.64
1072,202,2021-05-18,6.8
1072,203,2021-03-10,6.14
1072,203,2021-04-14,7.49
1072,203,2021-05-19,6.92
1072,204,2021-03-11,6.72
1072,204,2021-04-29,7.56
1072,205,2021-03-12,7.29
1072,205,2021-04-30,6.38
1072,206,2021-03-13,7.94
1072,206,2021-05-01,7.43
1093,301,2020-06-01,8.88
1093,301,2020-07-13,8.53
1093,301,2020-08-24,
1093,302,2020-05-26,8.04
1093,302,2020-07-28,8.4
1093,303,2020-05-27,8.94
1093,303,2020-07-29,8.27
1093,304,2020-05-28,8.31
1093,304,2020-07-09,8.92
1093,304,2020-08-20,
1093,305,2020-05-29,8.75
1093,305,2020-07-10,8.72
1093,305,2020-08-21,
1092,201,2021-03-15,8.32
1092,201,2021-04-19,8.37
1092,201,2021-05-24,8.45
1092,202,2021-03-09,8.4
1092,202,2021-04-13,8.62
1092,202,2021-05-18,8.74
1092,203,2021-03-10,8.02
1092,203,2021-04-14,8.86
1092,203,2021-05-19,8.73
1092,204,2021-03-11,8.01
1092,204,2021-04-29,8.42
1092,205,2021-03-12,8.64
1092,205,2021-04-30,8.07
1092,206,2021-03-13,8.01
1092,206,2021-05-01,8.75
1115,501,2020-06-15,7.69
1115,501,2020-07-27,6.76
1115,501,2020-09-07,7.93
1115,502,2020-06-09,6.9
1115,502,2020-08-11,7.32
1115,503,2020-06-10,6.29
1115,503,2020-08-12,6.24
1115,504,2020-06-11,6.71
1115,504,2020-07-23,6.11
1115,504,2020-09-03,7.1
